model,key,image,category,latency,regions,chars,mean_conf,n_tables
"PP-StructureV3 (lean, OCRv6-medium)",structurev3,original_011.jpg,original,0.552,24,538,0.9926,1
"PP-StructureV3 (lean, OCRv6-medium)",structurev3,report_01.jpg,report,1.577,131,1040,0.9946,1
"PP-StructureV3 (lean, OCRv6-medium)",structurev3,report_02.jpg,report,1.658,201,42,0.9912,0
"PP-StructureV3 (lean, OCRv6-medium)",structurev3,report_03.jpg,report,3.869,224,1298,0.9981,1
"PP-StructureV3 (lean, OCRv6-medium)",structurev3,report_04.jpg,report,0.885,32,286,0.9977,1
"PP-StructureV3 (lean, OCRv6-medium)",structurev3,report_05.jpg,report,1.715,133,628,0.9979,1
"PP-StructureV3 (lean, OCRv6-medium)",structurev3,report_06.jpg,report,1.241,134,38,0.9814,0
"PP-StructureV3 (lean, OCRv6-medium)",structurev3,report_07.jpg,report,0.636,22,256,0.9982,1
"PP-StructureV3 (lean, OCRv6-medium)",structurev3,report_08.jpg,report,2.181,97,672,0.9832,1
"PP-StructureV3 (lean, OCRv6-medium)",structurev3,report_09.jpg,report,6.311,272,185,0.952,1
"PP-StructureV3 (lean, OCRv6-medium)",structurev3,report_10.jpg,report,2.274,116,2281,0.9482,1
"PP-StructureV3 (lean, OCRv6-medium)",structurev3,report_11.jpg,report,1.408,71,1178,0.9878,2
"PP-StructureV3 (lean, OCRv6-medium)",structurev3,report_12.jpg,report,2.16,231,1126,0.9957,1
"PP-StructureV3 (lean, OCRv6-medium)",structurev3,report_13.jpg,report,0.914,8,52,0.9986,1
"PP-StructureV3 (lean, OCRv6-medium)",structurev3,report_14.jpg,report,0.763,50,509,0.9983,1
"PP-StructureV3 (lean, OCRv6-medium)",structurev3,report_15.jpg,report,0.429,27,554,0.9915,0
"PP-StructureV3 (lean, OCRv6-medium)",structurev3,report_16.jpg,report,1.054,117,37,0.9759,0
"PP-StructureV3 (lean, OCRv6-medium)",structurev3,report_17.jpg,report,1.843,175,1580,0.985,1
"PP-StructureV3 (lean, OCRv6-medium)",structurev3,report_18.jpg,report,3.506,342,1970,0.9941,1
"PP-StructureV3 (lean, OCRv6-medium)",structurev3,report_19.jpg,report,1.304,114,797,0.998,1
"PP-StructureV3 (lean, OCRv6-medium)",structurev3,report_20.jpg,report,1.43,181,36,0.9994,0
