model,key,image,category,word_P,word_R,word_F1,char_sim,vl_tables,model_tables,table_recall
PP-OCRv6_medium,ocrv6_medium,report_11.jpg,report,0.8812260536398467,0.8812260536398467,0.8812260536398467,0.2549432057214977,2,0,0.0
PP-OCRv6_medium,ocrv6_medium,report_12.jpg,report,0.757201646090535,0.989247311827957,0.8578088578088577,0.8137417218543046,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,report_13.jpg,report,0.6666666666666666,0.5,0.5714285714285715,0.9113149847094801,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,report_14.jpg,report,0.974025974025974,0.9868421052631579,0.9803921568627451,0.971540726202159,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,report_15.jpg,report,0.9518072289156626,0.797979797979798,0.8681318681318682,0.8205574912891986,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,report_16.jpg,report,0.5592105263157895,1.0,0.7172995780590717,0.5902232951116475,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,report_17.jpg,report,0.8214285714285714,0.8518518518518519,0.8363636363636364,0.6305995864920745,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,report_18.jpg,report,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9813486370157819,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,report_19.jpg,report,1.0,1.0,1.0,1.0,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,report_20.jpg,report,0.8905472636815921,0.9944444444444445,0.9396325459317586,0.9427816901408451,1,0,0.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,agenda_01.jpg,agenda,0.6052631578947368,0.575,0.5897435897435896,0.9486404833836858,0,0,
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,agenda_02.jpg,agenda,0.7333333333333333,0.55,0.6285714285714286,0.7695035460992907,1,0,0.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,agenda_03.jpg,agenda,0.896551724137931,0.5909090909090909,0.7123287671232877,0.839907192575406,3,2,0.6666666666666666
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,agenda_04.jpg,agenda,0.9583333333333334,0.92,0.9387755102040817,0.9080779944289693,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,agenda_05.jpg,agenda,0.9682539682539683,0.8970588235294118,0.9312977099236641,0.8979118329466357,4,1,0.25
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,agenda_06.jpg,agenda,0.75,0.45454545454545453,0.5660377358490566,0.5795053003533569,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,agenda_07.jpg,agenda,0.9431818181818182,0.8829787234042553,0.9120879120879122,0.8501362397820164,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,agenda_08.jpg,agenda,0.945054945054945,0.9885057471264368,0.9662921348314606,0.9265648102513554,0,1,
